text,Label
"Great food, great service, great atmosphere. Had the beans and cheese burrito. Service was great, portions were large enough to fill a light breakfast place. The pork chops and chicken is so flavorful. Definitely will be back.",fake
"One of the best restaurants I've ever been to.  I had the Fattoush, Kebbe naye, Shish Kebab, Shish Taouk and everything was mind blasting. It's really the best Arab restaurant.",real
"In the high end, Yorkville, restaurant environment you need to be creative to stand out and Figures definitely does this. When you first walk in the door, it looks like a small little hobby shop with a cool collage mural and it's not until the hostess presses a button to open a hidden door to reveal the rest of the restaurant. From that point on, you keep discovering new things, from the imaginative artwork on the walls to the Pacman inspired ceiling lighting and more. You almost want to walk around and take in every piece as if it's a museum (but I don't think the other diners would appreciate this so much!)The cocktail menu was divided into traditional and modern cocktails and I was able to try a few. As people have mentioned, this place is clearly not a place you go for cheap eats and drinks but the cocktails were boozy, well-balanced, and included a lot of premium and interesting ingredients I like to see in a cocktail menu. I would actually say they were great value for the price.The dinner menu is ""small plates"" style and so our waitress suggested we order a few. I loved the beet dish and tried the Kobe steak as well because if you're going to go all out for fine dining, you might as well, right? It was everything people say kobe beef is; I could cut into it like butter and the flavours were amazing!I should note I was also very impressed with the service throughout my experience. The way the bussing team quickly and discretely attacked the table to clear items, crumb the table, and reset fresh cutlery for every course was truly impressive as someone who works in this industry!All in all, I truly enjoyed my experience! The price point means that not everyone is able to enjoy it every day but if you're planning a special occasion or want to treat yourself, Figures is certainly one of the most inventive new restaurants in the city to do this!",real
"We had a wonderful food that past mes amazing plate :) I would recommend this place to everyone I know. Don't let the strip mall feel, you can have a great birthday celebration and enjoy-the wait time to get a table. Never had anything I didn't like.......",fake
"I've been to Legume several times in the past few years, as well as Butterjoint. I've always had an amazing experience there, and I finally took my husband there a few weeks ago. Everything was delicious, as usual. We started with the Raclette, which includes a variety of pickled vegetables and is always delicious. My husband ordered the New York Strip steak, I ordered the duck confit, and they were both amazing. For dessert, I had the chocolate truffle cake, which is always a great choice. My husband tried the gingerbread, and it was also very tasty. We also both enjoyed an Irish coffee with dessert. I think it was the best one I've ever had.",real
This place is a gem!  This amazing place for a cute find.  Small place but had the bacon cheese burger.  Healthy and tasty.,fake
Xavier is a great server! He was timely and provided great suggestions. I would absolutely recommend this place.,real
This is such a fun place! The staff are always friendly and the food is fantastic!,fake
"Im only time the one in NYC, they have the best beer selection everrrrrrrrrrrrrrrr!!!",fake
Cheap! Best food I have ever had and the servers are always so nice! I love the soup base and filling so much but they aren't ready here.,fake
